Date,IG_Spread,HY_Spread,HY_Change,IG_Change,HY_IG_Spread
2010-12-02,1.49,5.76,-0.11000000000000032,-0.020000000000000018,4.27
2010-12-03,1.45,5.74,-0.019999999999999574,-0.040000000000000036,4.29
2010-12-06,1.49,5.79,0.04999999999999982,0.040000000000000036,4.3
2010-12-07,1.35,5.54,-0.25,-0.1399999999999999,4.1899999999999995
2010-12-08,1.3,5.49,-0.04999999999999982,-0.050000000000000044,4.19
2010-12-09,1.37,5.47,-0.020000000000000462,0.07000000000000006,4.1
2010-12-10,1.35,5.42,-0.04999999999999982,-0.020000000000000018,4.07
2010-12-13,1.4,5.46,0.040000000000000036,0.04999999999999982,4.0600000000000005
2010-12-14,1.34,5.31,-0.15000000000000036,-0.05999999999999983,3.9699999999999998
2010-12-15,1.35,5.29,-0.019999999999999574,0.010000000000000009,3.94
2010-12-16,1.45,5.34,0.04999999999999982,0.09999999999999987,3.8899999999999997
2010-12-17,1.57,5.44,0.10000000000000053,0.1200000000000001,3.87
2010-12-20,1.52,5.41,-0.03000000000000025,-0.050000000000000044,3.89
2010-12-21,1.48,5.42,0.009999999999999787,-0.040000000000000036,3.94
2010-12-22,1.46,5.35,-0.07000000000000028,-0.020000000000000018,3.8899999999999997
2010-12-23,1.44,5.29,-0.05999999999999961,-0.020000000000000018,3.85
2010-12-27,1.45,5.28,-0.009999999999999787,0.010000000000000009,3.83
2010-12-28,1.39,5.16,-0.1200000000000001,-0.06000000000000005,3.7700000000000005
2010-12-29,1.46,5.26,0.09999999999999964,0.07000000000000006,3.8
2010-12-30,1.46,5.22,-0.040000000000000036,0.0,3.76
2010-12-31,1.52,5.26,0.040000000000000036,0.06000000000000005,3.7399999999999998
2011-01-03,1.5,5.15,-0.10999999999999943,-0.020000000000000018,3.6500000000000004
2011-01-04,1.43,5.11,-0.040000000000000036,-0.07000000000000006,3.6800000000000006
2011-01-05,1.33,4.95,-0.16000000000000014,-0.09999999999999987,3.62
2011-01-06,1.38,4.97,0.019999999999999574,0.04999999999999982,3.59
2011-01-07,1.45,5.05,0.08000000000000007,0.07000000000000006,3.5999999999999996
2011-01-10,1.46,5.1,0.04999999999999982,0.010000000000000009,3.6399999999999997
2011-01-11,1.42,5.04,-0.05999999999999961,-0.040000000000000036,3.62
2011-01-12,1.4,5.0,-0.040000000000000036,-0.020000000000000018,3.6
2011-01-13,1.41,5.02,0.019999999999999574,0.010000000000000009,3.6099999999999994
2011-01-14,1.41,4.99,-0.02999999999999936,0.0,3.58
2011-01-18,1.38,4.96,-0.03000000000000025,-0.030000000000000027,3.58
2011-01-19,1.4,4.98,0.020000000000000462,0.020000000000000018,3.5800000000000005
2011-01-20,1.35,4.9,-0.08000000000000007,-0.04999999999999982,3.5500000000000003
2011-01-21,1.39,4.91,0.009999999999999787,0.039999999999999813,3.5200000000000005
2011-01-24,1.38,4.89,-0.020000000000000462,-0.010000000000000009,3.51
2011-01-25,1.41,4.94,0.05000000000000071,0.030000000000000027,3.5300000000000002
2011-01-26,1.34,4.86,-0.08000000000000007,-0.06999999999999984,3.5200000000000005
2011-01-27,1.39,4.9,0.040000000000000036,0.04999999999999982,3.5100000000000007
2011-01-28,1.47,4.89,-0.010000000000000675,0.08000000000000007,3.42
2011-01-31,1.47,4.91,0.020000000000000462,0.0,3.4400000000000004
2011-02-01,1.39,4.82,-0.08999999999999986,-0.08000000000000007,3.4300000000000006
2011-02-02,1.33,4.73,-0.08999999999999986,-0.05999999999999983,3.4000000000000004
2011-02-03,1.3,4.66,-0.07000000000000028,-0.030000000000000027,3.3600000000000003
2011-02-04,1.26,4.52,-0.14000000000000057,-0.040000000000000036,3.26
2011-02-07,1.29,4.48,-0.03999999999999915,0.030000000000000027,3.1900000000000004
2011-02-08,1.23,4.36,-0.1200000000000001,-0.06000000000000005,3.1300000000000003
2011-02-09,1.33,4.43,0.0699999999999994,0.10000000000000009,3.0999999999999996
2011-02-10,1.31,4.4,-0.02999999999999936,-0.020000000000000018,3.0900000000000003
2011-02-11,1.33,4.44,0.040000000000000036,0.020000000000000018,3.1100000000000003
2011-02-14,1.35,4.44,0.0,0.020000000000000018,3.0900000000000003
2011-02-15,1.35,4.44,0.0,0.0,3.0900000000000003
2011-02-16,1.34,4.42,-0.020000000000000462,-0.010000000000000009,3.08
2011-02-17,1.34,4.43,0.009999999999999787,0.0,3.09
2011-02-18,1.34,4.42,-0.009999999999999787,0.0,3.08
2011-02-22,1.41,4.55,0.1299999999999999,0.06999999999999984,3.1399999999999997
2011-02-23,1.4,4.56,0.009999999999999787,-0.010000000000000009,3.1599999999999997
2011-02-24,1.43,4.63,0.07000000000000028,0.030000000000000027,3.2
2011-02-25,1.41,4.63,0.0,-0.020000000000000018,3.2199999999999998
2011-02-28,1.4,4.63,0.0,-0.010000000000000009,3.23
2011-03-01,1.38,4.59,-0.040000000000000036,-0.020000000000000018,3.21
2011-03-02,1.33,4.54,-0.04999999999999982,-0.04999999999999982,3.21
2011-03-03,1.25,4.43,-0.11000000000000032,-0.08000000000000007,3.1799999999999997
2011-03-04,1.3,4.51,0.08000000000000007,0.050000000000000044,3.21
2011-03-07,1.3,4.52,0.009999999999999787,0.0,3.2199999999999998
2011-03-08,1.25,4.48,-0.03999999999999915,-0.050000000000000044,3.2300000000000004
2011-03-09,1.28,4.55,0.0699999999999994,0.030000000000000027,3.2699999999999996
2011-03-10,1.33,4.7,0.15000000000000036,0.050000000000000044,3.37
2011-03-11,1.35,4.74,0.040000000000000036,0.020000000000000018,3.39
2011-03-14,1.38,4.81,0.0699999999999994,0.029999999999999805,3.4299999999999997
2011-03-15,1.42,4.97,0.16000000000000014,0.040000000000000036,3.55
2011-03-16,1.45,5.02,0.04999999999999982,0.030000000000000027,3.5699999999999994
2011-03-17,1.42,4.98,-0.03999999999999915,-0.030000000000000027,3.5600000000000005
2011-03-18,1.39,4.9,-0.08000000000000007,-0.030000000000000027,3.5100000000000007
2011-03-21,1.36,4.81,-0.09000000000000075,-0.029999999999999805,3.4499999999999993
2011-03-22,1.35,4.79,-0.019999999999999574,-0.010000000000000009,3.44
2011-03-23,1.35,4.8,0.009999999999999787,0.0,3.4499999999999997
2011-03-24,1.27,4.73,-0.0699999999999994,-0.08000000000000007,3.4600000000000004
2011-03-25,1.24,4.68,-0.05000000000000071,-0.030000000000000027,3.4399999999999995
2011-03-28,1.24,4.66,-0.019999999999999574,0.0,3.42
2011-03-29,1.26,4.63,-0.03000000000000025,0.020000000000000018,3.37
2011-03-30,1.29,4.66,0.03000000000000025,0.030000000000000027,3.37
2011-03-31,1.29,4.65,-0.009999999999999787,0.0,3.3600000000000003
2011-04-01,1.28,4.6,-0.05000000000000071,-0.010000000000000009,3.3199999999999994
2011-04-04,1.28,4.61,0.010000000000000675,0.0,3.33
2011-04-05,1.24,4.55,-0.0600000000000005,-0.040000000000000036,3.3099999999999996
2011-04-06,1.21,4.45,-0.09999999999999964,-0.030000000000000027,3.24
2011-04-07,1.21,4.46,0.009999999999999787,0.0,3.25
2011-04-08,1.21,4.43,-0.03000000000000025,0.0,3.2199999999999998
2011-04-11,1.21,4.43,0.0,0.0,3.2199999999999998
2011-04-12,1.25,4.53,0.10000000000000053,0.040000000000000036,3.2800000000000002
2011-04-13,1.28,4.55,0.019999999999999574,0.030000000000000027,3.2699999999999996
2011-04-14,1.27,4.53,-0.019999999999999574,-0.010000000000000009,3.2600000000000002
2011-04-15,1.31,4.61,0.08000000000000007,0.040000000000000036,3.3000000000000003
2011-04-18,1.33,4.67,0.05999999999999961,0.020000000000000018,3.34
2011-04-19,1.34,4.68,0.009999999999999787,0.010000000000000009,3.34
2011-04-20,1.31,4.59,-0.08999999999999986,-0.030000000000000027,3.28
2011-04-21,1.3,4.57,-0.019999999999999574,-0.010000000000000009,3.2700000000000005
2011-04-25,1.32,4.61,0.040000000000000036,0.020000000000000018,3.29
2011-04-26,1.33,4.62,0.009999999999999787,0.010000000000000009,3.29
2011-04-27,1.32,4.6,-0.020000000000000462,-0.010000000000000009,3.2799999999999994
2011-04-28,1.34,4.64,0.040000000000000036,0.020000000000000018,3.3
2011-04-29,1.33,4.62,-0.019999999999999574,-0.010000000000000009,3.29
2011-05-02,1.31,4.59,-0.03000000000000025,-0.020000000000000018,3.28
2011-05-03,1.33,4.62,0.03000000000000025,0.020000000000000018,3.29
2011-05-04,1.32,4.62,0.0,-0.010000000000000009,3.3
2011-05-05,1.33,4.65,0.03000000000000025,0.010000000000000009,3.3200000000000003
2011-05-06,1.3,4.65,0.0,-0.030000000000000027,3.3500000000000005
2011-05-09,1.29,4.66,0.009999999999999787,-0.010000000000000009,3.37
2011-05-10,1.25,4.6,-0.0600000000000005,-0.040000000000000036,3.3499999999999996
2011-05-11,1.27,4.63,0.03000000000000025,0.020000000000000018,3.36
2011-05-12,1.25,4.61,-0.019999999999999574,-0.020000000000000018,3.3600000000000003
2011-05-13,1.26,4.63,0.019999999999999574,0.010000000000000009,3.37
2011-05-16,1.28,4.64,0.009999999999999787,0.020000000000000018,3.3599999999999994
2011-05-17,1.29,4.69,0.05000000000000071,0.010000000000000009,3.4000000000000004
2011-05-18,1.24,4.66,-0.03000000000000025,-0.050000000000000044,3.42
2011-05-19,1.24,4.68,0.019999999999999574,0.0,3.4399999999999995
2011-05-20,1.24,4.69,0.010000000000000675,0.0,3.45
2011-05-23,1.26,4.76,0.0699999999999994,0.020000000000000018,3.5
2011-05-24,1.27,4.77,0.009999999999999787,0.010000000000000009,3.4999999999999996
2011-05-25,1.27,4.82,0.05000000000000071,0.0,3.5500000000000003
2011-05-26,1.34,4.91,0.08999999999999986,0.07000000000000006,3.5700000000000003
2011-05-27,1.34,4.91,0.0,0.0,3.5700000000000003
2011-05-31,1.37,4.92,0.009999999999999787,0.030000000000000027,3.55
2011-06-01,1.43,4.96,0.040000000000000036,0.05999999999999983,3.5300000000000002
2011-06-02,1.37,4.99,0.03000000000000025,-0.05999999999999983,3.62
2011-06-03,1.38,5.08,0.08999999999999986,0.009999999999999787,3.7
2011-06-06,1.38,5.08,0.0,0.0,3.7
2011-06-07,1.37,5.12,0.040000000000000036,-0.009999999999999787,3.75
2011-06-08,1.41,5.22,0.09999999999999964,0.039999999999999813,3.8099999999999996
2011-06-09,1.37,5.24,0.020000000000000462,-0.039999999999999813,3.87
2011-06-10,1.4,5.29,0.04999999999999982,0.029999999999999805,3.89
2011-06-13,1.37,5.32,0.03000000000000025,-0.029999999999999805,3.95
2011-06-14,1.31,5.24,-0.08000000000000007,-0.06000000000000005,3.93
2011-06-15,1.41,5.38,0.13999999999999968,0.09999999999999987,3.9699999999999998
2011-06-16,1.45,5.52,0.13999999999999968,0.040000000000000036,4.069999999999999
2011-06-17,1.43,5.49,-0.02999999999999936,-0.020000000000000018,4.0600000000000005
2011-06-20,1.4,5.54,0.04999999999999982,-0.030000000000000027,4.140000000000001
2011-06-21,1.38,5.52,-0.020000000000000462,-0.020000000000000018,4.14
2011-06-22,1.36,5.49,-0.02999999999999936,-0.019999999999999796,4.13
2011-06-23,1.43,5.6,0.10999999999999943,0.06999999999999984,4.17
2011-06-24,1.46,5.65,0.05000000000000071,0.030000000000000027,4.19
2011-06-27,1.41,5.63,-0.020000000000000462,-0.050000000000000044,4.22
2011-06-28,1.33,5.5,-0.1299999999999999,-0.07999999999999985,4.17
2011-06-29,1.28,5.39,-0.11000000000000032,-0.050000000000000044,4.109999999999999
2011-06-30,1.24,5.25,-0.13999999999999968,-0.040000000000000036,4.01
2011-07-01,1.22,5.18,-0.07000000000000028,-0.020000000000000018,3.96
2011-07-05,1.26,5.21,0.03000000000000025,0.040000000000000036,3.95
2011-07-06,1.3,5.24,0.03000000000000025,0.040000000000000036,3.9400000000000004
2011-07-07,1.27,5.11,-0.1299999999999999,-0.030000000000000027,3.8400000000000003
2011-07-08,1.37,5.23,0.1200000000000001,0.10000000000000009,3.8600000000000003
2011-07-11,1.48,5.4,0.16999999999999993,0.10999999999999988,3.9200000000000004
2011-07-12,1.56,5.44,0.040000000000000036,0.08000000000000007,3.8800000000000003
2011-07-13,1.59,5.42,-0.020000000000000462,0.030000000000000027,3.83
2011-07-14,1.56,5.36,-0.05999999999999961,-0.030000000000000027,3.8000000000000003
2011-07-15,1.61,5.38,0.019999999999999574,0.050000000000000044,3.7699999999999996
2011-07-18,1.62,5.41,0.03000000000000025,0.010000000000000009,3.79
2011-07-19,1.62,5.41,0.0,0.0,3.79
2011-07-20,1.58,5.35,-0.0600000000000005,-0.040000000000000036,3.7699999999999996
2011-07-21,1.48,5.25,-0.09999999999999964,-0.10000000000000009,3.77
2011-07-22,1.48,5.25,0.0,0.0,3.77
2011-07-25,1.46,5.23,-0.019999999999999574,-0.020000000000000018,3.7700000000000005
2011-07-26,1.48,5.26,0.02999999999999936,0.020000000000000018,3.78
2011-07-27,1.48,5.23,-0.02999999999999936,0.0,3.7500000000000004
2011-07-28,1.47,5.27,0.03999999999999915,-0.010000000000000009,3.8
2011-07-29,1.54,5.4,0.13000000000000078,0.07000000000000006,3.8600000000000003
2011-08-01,1.53,5.48,0.08000000000000007,-0.010000000000000009,3.95
2011-08-02,1.6,5.65,0.16999999999999993,0.07000000000000006,4.050000000000001
2011-08-03,1.61,5.73,0.08000000000000007,0.010000000000000009,4.12
2011-08-04,1.73,6.01,0.27999999999999936,0.11999999999999988,4.279999999999999
2011-08-05,1.67,6.09,0.08000000000000007,-0.06000000000000005,4.42
2011-08-08,1.86,6.7,0.6100000000000003,0.19000000000000017,4.84
2011-08-09,1.92,7.04,0.33999999999999986,0.05999999999999983,5.12
2011-08-10,1.96,7.15,0.11000000000000032,0.040000000000000036,5.19
2011-08-11,1.94,7.25,0.09999999999999964,-0.020000000000000018,5.3100000000000005
2011-08-12,1.99,7.14,-0.11000000000000032,0.050000000000000044,5.1499999999999995
2011-08-15,1.89,6.97,-0.16999999999999993,-0.10000000000000009,5.08
2011-08-16,1.91,6.97,0.0,0.020000000000000018,5.06
2011-08-17,1.89,6.93,-0.040000000000000036,-0.020000000000000018,5.04
2011-08-18,1.94,7.09,0.16000000000000014,0.050000000000000044,5.15
2011-08-19,1.95,7.16,0.07000000000000028,0.010000000000000009,5.21
2011-08-22,1.94,7.18,0.019999999999999574,-0.010000000000000009,5.24
2011-08-23,1.92,7.33,0.15000000000000036,-0.020000000000000018,5.41
2011-08-24,1.87,7.31,-0.020000000000000462,-0.04999999999999982,5.4399999999999995
2011-08-25,1.91,7.31,0.0,0.039999999999999813,5.3999999999999995
2011-08-26,1.94,7.36,0.05000000000000071,0.030000000000000027,5.42
2011-08-29,1.88,7.28,-0.08000000000000007,-0.06000000000000005,5.4
2011-08-30,1.94,7.27,-0.010000000000000675,0.06000000000000005,5.33
2011-08-31,1.87,7.08,-0.1899999999999995,-0.06999999999999984,5.21
2011-09-01,1.91,7.03,-0.04999999999999982,0.039999999999999813,5.12
2011-09-02,2.0,7.11,0.08000000000000007,0.09000000000000008,5.11
2011-09-06,2.07,7.31,0.1999999999999993,0.06999999999999984,5.24
2011-09-07,2.0,7.19,-0.11999999999999922,-0.06999999999999984,5.19
2011-09-08,2.04,7.18,-0.010000000000000675,0.040000000000000036,5.14
2011-09-09,2.15,7.27,0.08999999999999986,0.10999999999999988,5.119999999999999
2011-09-12,2.19,7.4,0.13000000000000078,0.040000000000000036,5.210000000000001
2011-09-13,2.18,7.39,-0.010000000000000675,-0.009999999999999787,5.209999999999999
2011-09-14,2.21,7.33,-0.05999999999999961,0.029999999999999805,5.12
2011-09-15,2.18,7.25,-0.08000000000000007,-0.029999999999999805,5.07
2011-09-16,2.18,7.22,-0.03000000000000025,0.0,5.039999999999999
2011-09-19,2.31,7.35,0.1299999999999999,0.1299999999999999,5.039999999999999
2011-09-20,2.3,7.34,-0.009999999999999787,-0.010000000000000231,5.04
2011-09-21,2.38,7.35,0.009999999999999787,0.08000000000000007,4.97
2011-09-22,2.57,7.67,0.3200000000000003,0.18999999999999995,5.1
2011-09-23,2.61,7.7,0.03000000000000025,0.040000000000000036,5.09
2011-09-26,2.63,7.71,0.009999999999999787,0.020000000000000018,5.08
2011-09-27,2.52,7.62,-0.08999999999999986,-0.10999999999999988,5.1
2011-09-28,2.52,7.72,0.09999999999999964,0.0,5.199999999999999
2011-09-29,2.54,7.85,0.1299999999999999,0.020000000000000018,5.31
2011-09-30,2.58,8.07,0.22000000000000064,0.040000000000000036,5.49
2011-10-03,2.67,8.38,0.3100000000000005,0.08999999999999986,5.710000000000001
2011-10-04,2.73,8.76,0.379999999999999,0.06000000000000005,6.029999999999999
2011-10-05,2.65,8.65,-0.10999999999999943,-0.08000000000000007,6.0
2011-10-06,2.55,8.37,-0.28000000000000114,-0.10000000000000009,5.819999999999999
2011-10-07,2.47,8.21,-0.15999999999999837,-0.07999999999999963,5.74
2011-10-10,2.47,8.21,0.0,0.0,5.74
2011-10-11,2.35,8.01,-0.20000000000000107,-0.1200000000000001,5.66
2011-10-12,2.27,7.75,-0.2599999999999998,-0.08000000000000007,5.48
2011-10-13,2.3,7.74,-0.009999999999999787,0.029999999999999805,5.44
2011-10-14,2.23,7.61,-0.1299999999999999,-0.06999999999999984,5.380000000000001
2011-10-17,2.29,7.49,-0.1200000000000001,0.06000000000000005,5.2
2011-10-18,2.29,7.49,0.0,0.0,5.2
2011-10-19,2.29,7.32,-0.16999999999999993,0.0,5.03
2011-10-20,2.29,7.25,-0.07000000000000028,0.0,4.96
2011-10-21,2.25,7.08,-0.16999999999999993,-0.040000000000000036,4.83
2011-10-24,2.22,6.93,-0.15000000000000036,-0.029999999999999805,4.709999999999999
2011-10-25,2.3,6.9,-0.02999999999999936,0.07999999999999963,4.6000000000000005
2011-10-26,2.22,6.83,-0.07000000000000028,-0.07999999999999963,4.609999999999999
2011-10-27,2.04,6.48,-0.34999999999999964,-0.18000000000000016,4.44
2011-10-28,2.12,6.5,0.019999999999999574,0.08000000000000007,4.38
2011-10-31,2.24,6.67,0.16999999999999993,0.1200000000000001,4.43
2011-11-01,2.36,6.99,0.3200000000000003,0.11999999999999966,4.630000000000001
2011-11-02,2.32,6.93,-0.0600000000000005,-0.040000000000000036,4.609999999999999
2011-11-03,2.24,6.84,-0.08999999999999986,-0.07999999999999963,4.6
2011-11-04,2.26,6.85,0.009999999999999787,0.019999999999999574,4.59
2011-11-07,2.3,6.88,0.03000000000000025,0.040000000000000036,4.58
2011-11-08,2.24,6.83,-0.04999999999999982,-0.05999999999999961,4.59
2011-11-09,2.37,7.06,0.22999999999999954,0.1299999999999999,4.6899999999999995
2011-11-10,2.3,7.04,-0.019999999999999574,-0.07000000000000028,4.74
2011-11-11,2.3,7.04,0.0,0.0,4.74
2011-11-14,2.31,7.02,-0.020000000000000462,0.010000000000000231,4.709999999999999
2011-11-15,2.35,7.08,0.0600000000000005,0.040000000000000036,4.73
2011-11-16,2.4,7.1,0.019999999999999574,0.04999999999999982,4.699999999999999
2011-11-17,2.5,7.17,0.07000000000000028,0.10000000000000009,4.67
2011-11-18,2.47,7.18,0.009999999999999787,-0.029999999999999805,4.709999999999999
2011-11-21,2.55,7.35,0.16999999999999993,0.07999999999999963,4.8
2011-11-22,2.61,7.46,0.11000000000000032,0.06000000000000005,4.85
2011-11-23,2.71,7.59,0.1299999999999999,0.10000000000000009,4.88
2011-11-25,2.69,7.56,-0.03000000000000025,-0.020000000000000018,4.869999999999999
2011-11-28,2.65,7.51,-0.04999999999999982,-0.040000000000000036,4.859999999999999
2011-11-29,2.65,7.49,-0.019999999999999574,0.0,4.84
2011-11-30,2.59,7.34,-0.15000000000000036,-0.06000000000000005,4.75
2011-12-01,2.47,7.25,-0.08999999999999986,-0.11999999999999966,4.779999999999999
2011-12-02,2.48,7.2,-0.04999999999999982,0.009999999999999787,4.720000000000001
2011-12-05,2.36,7.11,-0.08999999999999986,-0.1200000000000001,4.75
2011-12-06,2.34,7.08,-0.03000000000000025,-0.020000000000000018,4.74
2011-12-07,2.4,7.1,0.019999999999999574,0.06000000000000005,4.699999999999999
2011-12-08,2.46,7.13,0.03000000000000025,0.06000000000000005,4.67
2011-12-09,2.37,7.11,-0.019999999999999574,-0.08999999999999986,4.74
2011-12-12,2.4,7.18,0.0699999999999994,0.029999999999999805,4.779999999999999
2011-12-13,2.4,7.17,-0.009999999999999787,0.0,4.77
2011-12-14,2.47,7.22,0.04999999999999982,0.07000000000000028,4.75
2011-12-15,2.44,7.23,0.010000000000000675,-0.03000000000000025,4.790000000000001
2011-12-16,2.49,7.24,0.009999999999999787,0.050000000000000266,4.75
2011-12-19,2.5,7.23,-0.009999999999999787,0.009999999999999787,4.73
2011-12-20,2.4,7.12,-0.11000000000000032,-0.10000000000000009,4.720000000000001
2011-12-21,2.37,7.08,-0.040000000000000036,-0.029999999999999805,4.71
2011-12-22,2.24,7.04,-0.040000000000000036,-0.1299999999999999,4.8
2011-12-23,2.17,6.96,-0.08000000000000007,-0.07000000000000028,4.79
2011-12-27,2.18,6.96,0.0,0.010000000000000231,4.779999999999999
2011-12-28,2.25,7.0,0.040000000000000036,0.06999999999999984,4.75
2011-12-29,2.25,6.97,-0.03000000000000025,0.0,4.72
2011-12-30,2.27,6.99,0.020000000000000462,0.020000000000000018,4.720000000000001
2012-01-03,2.21,6.82,-0.16999999999999993,-0.06000000000000005,4.61
2012-01-04,2.19,6.74,-0.08000000000000007,-0.020000000000000018,4.550000000000001
2012-01-05,2.2,6.78,0.040000000000000036,0.010000000000000231,4.58
2012-01-06,2.23,6.75,-0.03000000000000025,0.029999999999999805,4.52
2012-01-09,2.22,6.75,0.0,-0.009999999999999787,4.529999999999999
2012-01-10,2.25,6.69,-0.05999999999999961,0.029999999999999805,4.44
2012-01-11,2.31,6.74,0.04999999999999982,0.06000000000000005,4.43
2012-01-12,2.26,6.7,-0.040000000000000036,-0.050000000000000266,4.44
2012-01-13,2.31,6.77,0.0699999999999994,0.050000000000000266,4.459999999999999
2012-01-17,2.3,6.71,-0.05999999999999961,-0.010000000000000231,4.41
2012-01-18,2.26,6.71,0.0,-0.040000000000000036,4.45
2012-01-19,2.19,6.56,-0.15000000000000036,-0.06999999999999984,4.369999999999999
2012-01-20,2.13,6.47,-0.08999999999999986,-0.06000000000000005,4.34
2012-01-23,2.08,6.41,-0.05999999999999961,-0.04999999999999982,4.33
2012-01-24,2.07,6.4,-0.009999999999999787,-0.010000000000000231,4.33
2012-01-25,2.09,6.43,0.02999999999999936,0.020000000000000018,4.34
2012-01-26,2.13,6.36,-0.0699999999999994,0.040000000000000036,4.23
2012-01-27,2.11,6.32,-0.040000000000000036,-0.020000000000000018,4.210000000000001
2012-01-30,2.15,6.42,0.09999999999999964,0.040000000000000036,4.27
2012-01-31,2.14,6.43,0.009999999999999787,-0.009999999999999787,4.289999999999999
2012-02-01,2.08,6.36,-0.0699999999999994,-0.06000000000000005,4.28
2012-02-02,2.07,6.36,0.0,-0.010000000000000231,4.290000000000001
2012-02-03,1.98,6.23,-0.1299999999999999,-0.08999999999999986,4.25
2012-02-06,2.0,6.25,0.019999999999999574,0.020000000000000018,4.25
2012-02-07,1.95,6.17,-0.08000000000000007,-0.050000000000000044,4.22
2012-02-08,1.91,6.09,-0.08000000000000007,-0.040000000000000036,4.18
2012-02-09,1.87,6.05,-0.040000000000000036,-0.039999999999999813,4.18
2012-02-10,1.91,6.16,0.11000000000000032,0.039999999999999813,4.25
2012-02-13,1.86,6.11,-0.04999999999999982,-0.04999999999999982,4.25
2012-02-14,1.9,6.12,0.009999999999999787,0.039999999999999813,4.220000000000001
2012-02-15,1.89,6.14,0.019999999999999574,-0.010000000000000009,4.25
2012-02-16,1.84,6.14,0.0,-0.04999999999999982,4.3
2012-02-17,1.83,6.07,-0.0699999999999994,-0.010000000000000009,4.24
2012-02-21,1.79,5.97,-0.10000000000000053,-0.040000000000000036,4.18
2012-02-22,1.82,5.99,0.020000000000000462,0.030000000000000027,4.17
2012-02-23,1.83,5.95,-0.040000000000000036,0.010000000000000009,4.12
2012-02-24,1.83,5.85,-0.10000000000000053,0.0,4.02
2012-02-27,1.86,5.9,0.05000000000000071,0.030000000000000027,4.04
2012-02-28,1.84,5.86,-0.040000000000000036,-0.020000000000000018,4.0200000000000005
2012-02-29,1.79,5.77,-0.09000000000000075,-0.050000000000000044,3.9799999999999995
2012-03-01,1.73,5.73,-0.03999999999999915,-0.06000000000000005,4.0
2012-03-02,1.72,5.79,0.05999999999999961,-0.010000000000000009,4.07
2012-03-05,1.7,5.84,0.04999999999999982,-0.020000000000000018,4.14
2012-03-06,1.75,6.05,0.20999999999999996,0.050000000000000044,4.3
2012-03-07,1.72,5.99,-0.05999999999999961,-0.030000000000000027,4.2700000000000005
2012-03-08,1.68,5.91,-0.08000000000000007,-0.040000000000000036,4.23
2012-03-09,1.63,5.86,-0.04999999999999982,-0.050000000000000044,4.23
2012-03-12,1.61,5.84,-0.020000000000000462,-0.019999999999999796,4.2299999999999995
2012-03-13,1.55,5.74,-0.09999999999999964,-0.06000000000000005,4.19
2012-03-14,1.47,5.61,-0.1299999999999999,-0.08000000000000007,4.140000000000001
2012-03-15,1.5,5.67,0.05999999999999961,0.030000000000000027,4.17
2012-03-16,1.51,5.65,-0.019999999999999574,0.010000000000000009,4.140000000000001
2012-03-19,1.47,5.59,-0.0600000000000005,-0.040000000000000036,4.12
2012-03-20,1.47,5.61,0.020000000000000462,0.0,4.140000000000001
2012-03-21,1.5,5.66,0.04999999999999982,0.030000000000000027,4.16
2012-03-22,1.52,5.72,0.05999999999999961,0.020000000000000018,4.199999999999999
2012-03-23,1.55,5.73,0.010000000000000675,0.030000000000000027,4.180000000000001
2012-03-26,1.54,5.72,-0.010000000000000675,-0.010000000000000009,4.18
2012-03-27,1.58,5.73,0.010000000000000675,0.040000000000000036,4.15
2012-03-28,1.57,5.74,0.009999999999999787,-0.010000000000000009,4.17
2012-03-29,1.61,5.84,0.09999999999999964,0.040000000000000036,4.2299999999999995
2012-03-30,1.57,5.76,-0.08000000000000007,-0.040000000000000036,4.1899999999999995
2012-04-02,1.58,5.79,0.03000000000000025,0.010000000000000009,4.21
2012-04-03,1.51,5.71,-0.08000000000000007,-0.07000000000000006,4.2
2012-04-04,1.56,5.79,0.08000000000000007,0.050000000000000044,4.23
2012-04-05,1.62,5.85,0.05999999999999961,0.06000000000000005,4.2299999999999995
2012-04-09,1.7,6.03,0.1800000000000006,0.07999999999999985,4.33
2012-04-10,1.75,6.12,0.08999999999999986,0.050000000000000044,4.37
2012-04-11,1.72,6.09,-0.03000000000000025,-0.030000000000000027,4.37
2012-04-12,1.67,6.03,-0.05999999999999961,-0.050000000000000044,4.36
2012-04-13,1.7,6.05,0.019999999999999574,0.030000000000000027,4.35
2012-04-16,1.71,6.06,0.009999999999999787,0.010000000000000009,4.35
2012-04-17,1.64,5.98,-0.07999999999999918,-0.07000000000000006,4.340000000000001
2012-04-18,1.65,5.99,0.009999999999999787,0.010000000000000009,4.34
2012-04-19,1.65,6.0,0.009999999999999787,0.0,4.35
2012-04-20,1.63,5.98,-0.019999999999999574,-0.020000000000000018,4.3500000000000005
2012-04-23,1.69,6.03,0.04999999999999982,0.06000000000000005,4.34
2012-04-24,1.67,5.98,-0.04999999999999982,-0.020000000000000018,4.3100000000000005
2012-04-25,1.65,5.89,-0.09000000000000075,-0.020000000000000018,4.24
2012-04-26,1.67,5.89,0.0,0.020000000000000018,4.22
2012-04-27,1.68,5.86,-0.02999999999999936,0.010000000000000009,4.180000000000001
2012-04-30,1.68,5.82,-0.040000000000000036,0.0,4.140000000000001
2012-05-01,1.65,5.74,-0.08000000000000007,-0.030000000000000027,4.09
2012-05-02,1.65,5.74,0.0,0.0,4.09
2012-05-03,1.63,5.72,-0.020000000000000462,-0.020000000000000018,4.09
