Date,DXY Curncy,DXY_return,DXY_mom_63,DXY_vol_21,DXY_SPX_corr
2012-05-31,83.043,0.00030109417851131284,0.053992308570993464,0.002686033349716877,-0.4526522175359344
2012-06-01,82.89,-0.0018441183292033615,0.043915217309169696,0.0028340118118241214,-0.39702461461741706
2012-06-04,82.557,-0.004025463739696945,0.04107187894073139,0.003138989826286308,-0.39864903476043456
2012-06-05,82.825,0.0032409843222217434,0.03704955800966614,0.0031333919806891958,-0.3591415322278155
2012-06-06,82.321,-0.006103709017718999,0.03273032918506624,0.0035933120503648065,-0.3964218700196545
2012-06-07,82.051,-0.0032852340159772726,0.036796017134409054,0.003747675719864062,-0.37383195619638143
2012-06-08,82.511,0.00559061263360651,0.030859184667857642,0.003809118871427067,-0.39241946118101284
2012-06-11,82.515,4.847720966142986e-05,0.032857679309050036,0.0038146062562756863,-0.3846450450577301
2012-06-12,82.423,-0.0011155708149868098,0.027807913408901097,0.003851749498350951,-0.4348931559611637
2012-06-13,82.058,-0.004438209873947537,0.018531620430708218,0.003979387945368726,-0.4166942393621976
2012-06-14,81.99,-0.000829025698510441,0.022956955708047344,0.0036781507210789763,-0.40853481169594397
2012-06-15,81.628,-0.0044249482412469865,0.023086757075176045,0.0038109375268517466,-0.42568563909768886
2012-06-18,81.946,0.0038881533815876773,0.031390021648290745,0.0038972486338412233,-0.4144473890023708
2012-06-19,81.378,-0.006955527539794292,0.022426595303607133,0.004201836622315642,-0.4322481987739769
2012-06-20,81.583,0.002515940723691656,0.024178666030606255,0.004190082048201005,-0.43200814942647886
2012-06-21,82.29,0.008628686685297073,0.03203070131433727,0.004458453729404969,-0.47668633137689026
2012-06-22,82.256,-0.000413258304472746,0.03668788203415474,0.0041717034031775665,-0.4765096999114144
2012-06-25,82.497,0.0029255937299496586,0.0445038109949103,0.004166414099893226,-0.46315441495890236
2012-06-26,82.372,-0.0015163556999970053,0.04206358242564545,0.004178427134587547,-0.4662582450015504
2012-06-27,82.618,0.002982001118767848,0.04413214366959006,0.0042252542286177865,-0.45087062312035847
2012-06-28,82.807,0.0022850244187523705,0.04572778016316015,0.003998940672512254,-0.4510339930706815
2012-06-29,81.627,-0.014352509287112682,0.033200850589843345,0.005059435239147178,-0.5215658737489405
2012-07-02,81.87,0.0029725337948479018,0.03869576249682827,0.005119460625188247,-0.5128460105194055
2012-07-03,81.782,-0.0010754528937224487,0.028924424090685852,0.005060603149919194,-0.5198046198280625
2012-07-05,82.813,0.012527883403528898,0.03804306951791214,0.0057570526230911676,-0.4989857204641698
2012-07-06,83.377,0.0067874380559138055,0.04122333782906251,0.005761734233341906,-0.5097374198304848
2012-07-09,83.161,-0.0025940040245398003,0.042993490775462995,0.005740321704856025,-0.5359950647757349
2012-07-10,83.4,0.002869821435163895,0.043922344193964236,0.005653035652061186,-0.5431502121896246
2012-07-11,83.568,0.002012362329241753,0.047283664389999425,0.005661251717185518,-0.5405995877027365
2012-07-12,83.659,0.00108834110499329,0.05516806457715839,0.005648196635227773,-0.522234125307778
2012-07-13,83.349,-0.0037124012745848975,0.04332315241337881,0.005617262458578386,-0.5196513817934565
2012-07-16,83.098,-0.003015977341261498,0.04453522720130709,0.005667914810326936,-0.5193800957624682
2012-07-17,83.032,-0.0007945585201020849,0.04474306708943576,0.005560070033400551,-0.5216990751644944
2012-07-18,83.068,0.00043347381774475996,0.04438130201916057,0.005515434636472653,-0.520816077218211
2012-07-19,82.883,-0.0022295747134551953,0.04175412576513593,0.005281134639848616,-0.5240801061081459
2012-07-20,83.478,0.007153149320517187,0.05409500719751481,0.005447606017315224,-0.5392047139193469
2012-07-23,83.706,0.00272753542623141,0.053966255351296955,0.005185365333339066,-0.5389158100158272
2012-07-24,84.005,0.0035656613673397367,0.06033449037551275,0.005210970806969974,-0.5411596636173727
2012-07-25,83.524,-0.005742305173550277,0.05710524983546805,0.005391151893531392,-0.5233076971358189
2012-07-26,82.808,-0.008609340626366292,0.04927837402906787,0.0057405299082091705,-0.5482636560698457
2012-07-27,82.709,-0.0011962518871886576,0.050820109517335954,0.00571350043164295,-0.544672444767801
2012-07-30,82.794,0.0010271718032118277,0.05100538234995433,0.00569548954499733,-0.5451825502459468
2012-07-31,82.635,-0.0019222754046827092,0.04781649421789402,0.004686687829172507,-0.5411061455666976
2012-08-01,83.058,0.005105839340863474,0.049613304352221554,0.004763529176407081,-0.5405063141971401
2012-08-02,83.361,0.0036414151606788585,0.052258870753966846,0.004787464137780668,-0.5452237554482104
2012-08-03,82.375,-0.011898581271660555,0.0361895896752118,0.004791137493409173,-0.574955403783304
2012-08-06,82.266,-0.0013240932200982867,0.03345351305855315,0.00451416621739522,-0.5754698156318797
2012-08-07,82.21,-0.0006809504385310033,0.031001530010785316,0.004491984939095553,-0.575461171799992
2012-08-08,82.394,0.0022356695662239133,0.028896103896103975,0.004469939188895264,-0.5708644528077742
2012-08-09,82.638,0.0029570044329840137,0.03153085680047951,0.004501947944130814,-0.5698068741751381
2012-08-10,82.553,-0.0010291118463083453,0.02851838931525963,0.004487510302277096,-0.5692625331254224
2012-08-13,82.435,-0.0014304073037994661,0.02269061856437493,0.004436572513866789,-0.561062936424515
2012-08-14,82.483,0.000582107488029163,0.01553785351079151,0.00440493054698659,-0.5576469540205027
2012-08-15,82.645,0.001962114868145483,0.015644201936784174,0.004432128300923732,-0.5556935539479319
2012-08-16,82.357,-0.0034908703223979526,0.011968101446248047,0.004485499375553028,-0.5715117671252934
2012-08-17,82.596,0.0028977971573087525,0.016040938837770025,0.0045208741962884024,-0.5777213268287326
2012-08-20,82.456,-0.0016964354697358334,0.016920724187262648,0.004206088596262681,-0.5733093605482731
2012-08-21,81.907,-0.006680360442357484,0.005080190936644913,0.004334510472379868,-0.5546817437459227
2012-08-22,81.486,-0.005153230942147809,-0.007406144176188123,0.00428917655767498,-0.5603799167947704
2012-08-23,81.359,-0.0015597657373315242,-0.011998008427750895,0.00417548734491028,-0.5539574633022466
2012-08-24,81.593,0.002872013363996505,-0.009817722870804069,0.003906798598647036,-0.544376905672732
2012-08-27,81.658,0.0007963198196009187,-0.009966052376333634,0.003918421610805653,-0.5535718778257642
2012-08-28,81.37,-0.0035331390876862105,-0.01985111662531014,0.0039494553051310655,-0.5315190879761587
2012-08-29,81.549,0.0021974118675771644,-0.017990679527473685,0.0039943467255002295,-0.5303743284611889
2012-08-30,81.691,0.0017397701031257385,-0.01446495355290145,0.003816233537298599,-0.5854535341618058
2012-08-31,81.208,-0.00593007219713893,-0.01634022554114134,0.0038320247718464234,-0.5908224245950469
2012-09-04,81.312,0.0012798426556236977,-0.018267431331119854,0.002985980958811439,-0.6012560543496754
2012-09-05,81.235,-0.0009474183560399392,-0.013192259569247189,0.0029826599767719124,-0.5861384947257006
2012-09-06,81.04,-0.0024033288412856155,-0.012321604855516588,0.0030085500296282656,-0.58337737204432
2012-09-07,80.252,-0.009771176122473605,-0.027378167759450234,0.0035231307074309946,-0.5996360781674147
2012-09-10,80.357,0.00130752342594952,-0.026152820699266832,0.003441999366769649,-0.6105749469312232
2012-09-11,79.857,-0.006241672054483794,-0.0311320869174867,0.0036031745872087406,-0.6113498393565892
2012-09-12,79.737,-0.0015038162163318637,-0.028284871676131695,0.0036030566944326415,-0.6333128924781528
2012-09-13,79.262,-0.005974898120122815,-0.033272350286620234,0.0036889919534720994,-0.6483316379656484
2012-09-14,78.847,-0.00524955509226095,-0.03406919194394087,0.0036472317554555977,-0.6427682220556441
2012-09-17,79.01,0.002065160973937612,-0.03582847240865927,0.003751988981798157,-0.649263325872955
2012-09-18,79.249,0.0030203676466067243,-0.0261618619282854,0.003760036040669901,-0.6422851363343712
2012-09-19,79.055,-0.002450981619140074,-0.03098684775014393,0.0037608979603246506,-0.6405863021724075
2012-09-20,79.411,0.0044930849381556275,-0.03498602503341841,0.00385567874353169,-0.607270712081621
2012-09-21,79.328,-0.0010457418474842392,-0.035596187512157096,0.0037627510786120847,-0.6096143422871175
2012-09-24,79.518,0.0023922552738166107,-0.036110404014691455,0.0038458701100394987,-0.6114731840950756
2012-09-25,79.552,0.0004274847616494243,-0.034234934200942035,0.0037558983224747792,-0.6043333672934478
2012-09-26,79.885,0.004177204591288965,-0.03307995836258426,0.00391511727386452,-0.6304054442554612
2012-09-27,79.548,-0.004227487432280077,-0.03935657613486787,0.0039400308044700745,-0.633703383197281
2012-09-28,79.935,0.004853191369600526,-0.02072843544415437,0.004090193956059973,-0.5756719662276664
2012-10-01,79.824,-0.001389593298173805,-0.024990839135214493,0.004043969474458965,-0.5819294699715153
2012-10-02,79.744,-0.0010027073937483024,-0.02491990902643615,0.00388977326548536,-0.5826430814921605
2012-10-03,79.965,0.0027675352179007823,-0.034390735754048274,0.003943983733519888,-0.5849591275280129
2012-10-04,79.353,-0.007682785501724795,-0.04826271033978202,0.004221090662976235,-0.5729043583605115
2012-10-05,79.337,-0.00020165101839073017,-0.04598309303639925,0.004214860279557841,-0.5779080950211767
2012-10-08,79.54,0.0025554373568260082,-0.04628297362110312,0.0037686387335091834,-0.5739289872644253
2012-10-09,79.951,0.005153907239582261,-0.043282117556959654,0.003946301597909972,-0.5903117545442694
2012-10-10,79.917,-0.0004253509209173942,-0.04472919829307076,0.0037005626136376937,-0.584672197931379
2012-10-11,79.775,-0.0017784239339022356,-0.04287993857154848,0.0037067550046134276,-0.5820891950384257
2012-10-12,79.667,-0.0013547248092411488,-0.04128859900358606,0.0034620109872793964,-0.5860493692399716
2012-10-15,79.742,0.000940975798530577,-0.039623277772425025,0.003226517307942348,-0.577011242328864
2012-10-16,79.405,-0.004235084590986607,-0.04409640294698314,0.0033672076078091646,-0.5916502398324144
2012-10-17,79.016,-0.004910974956783662,-0.04665612972503397,0.0034822995715478016,-0.5925299485875184
2012-10-18,79.367,0.004432301126063219,-0.04924650806200426,0.003576592244868264,-0.5727806936463461
2012-10-19,79.621,0.003195212419787043,-0.04880175853582791,0.00350904878970631,-0.5724416880767305
2012-10-22,79.652,0.0003892687447521133,-0.051818344146181694,0.003499052914799694,-0.5615299278387986
2012-10-23,79.976,0.0040594437684508145,-0.04247880848618368,0.0035696223983471558,-0.5877084875585716
2012-10-24,79.914,-0.0007755332179310123,-0.03494831417254374,0.0035766736440162564,-0.5541223688965556
2012-10-25,80.044,0.0016254270323685833,-0.03222140274939855,0.0034773421336330465,-0.5745122989856855
2012-10-26,80.068,0.0002997901491425343,-0.03292509119018283,0.003333339535653459,-0.5747951285767002
2012-10-31,79.919,-0.0018626518789560873,-0.03286742905548501,0.0031949863661251765,-0.5812745467597359
2012-11-01,80.047,0.0016003404138164314,-0.036251775867466196,0.0031970312827889636,-0.5526874993435602
2012-11-02,80.593,0.006797834942465946,-0.03320497594798533,0.0034975365753395276,-0.5630814780650549
2012-11-05,80.749,0.001933781019370212,-0.01973899848254934,0.0034752217305579988,-0.490418254500407
2012-11-06,80.613,-0.0016856512958783253,-0.020093355699803195,0.0029839101685557676,-0.4910345432430827
2012-11-07,80.759,0.0018094841711882614,-0.01764992093419282,0.0029841075571805666,-0.4752470655599794
2012-11-08,80.793,0.0004209171103050004,-0.019431026531058104,0.0029592167430487594,-0.4731052269094502
2012-11-09,81.026,0.002879762710473119,-0.01950676444250843,0.0028285028202549795,-0.4704143059866408
2012-11-12,81.035,0.00011106928883880074,-0.018388186982908006,0.002820850412468411,-0.4696969230361039
2012-11-13,81.084,0.0006044942479551272,-0.016388669861102656,0.002765170204326155,-0.47172885021612926
2012-11-14,81.056,-0.00034538053877323073,-0.017300534655626087,0.0027349066755383133,-0.45874903393711225
2012-11-15,81.078,0.0002713804647394426,-0.018960614677233867,0.0027373657263820845,-0.4631312132310791
2012-11-16,81.257,0.002205317060967192,-0.013356484573260219,0.0024962413133539463,-0.44232050390628014
2012-11-19,80.874,-0.004724583360783749,-0.02084846723812306,0.002474040202796438,-0.47327833286832793
2012-11-20,80.957,0.0010257615324335994,-0.01817939264577484,0.0023538506807827533,-0.47218702271207524
2012-11-21,80.932,-0.0003088535996729262,-0.01190374449070275,0.002310120003161821,-0.49879411130186
2012-11-23,80.192,-0.009185536643345175,-0.015880028471148555,0.003173975985380427,-0.5360866306179678
2012-11-26,80.251,0.0007354637180739634,-0.013618653129954805,0.0030590611043242676,-0.5479606053468409
2012-11-27,80.402,0.0018798285057411962,-0.014596840415231682,0.003073154379474068,-0.5689750700697188
2012-11-28,80.336,-0.0008212122050684305,-0.016189473168581214,0.0030663615828409045,-0.5671322734225315
2012-11-29,80.204,-0.0016444503518922749,-0.014329605505714826,0.003091602019970122,-0.5742992492318358
2012-11-30,80.153,-0.0006360807662843731,-0.017118542226146283,0.0030645170520326947,-0.5777318863788707
2012-12-03,79.882,-0.0033867623836583965,-0.022144422274179454,0.0031379823383272365,-0.5603761563925218
2012-12-04,79.644,-0.0029838418387264083,-0.019259186287065244,0.0027672451391054773,-0.5518446524673475
2012-12-05,79.774,0.0016309328785461417,-0.018914797323888233,0.0027543359863417584,-0.5483810341912606
2012-12-06,80.258,0.006048808684745292,-0.012026835723518259,0.0030949450628434956,-0.5222398477664252
2012-12-07,80.408,0.0018672282073589682,-0.0077986179664364386,0.0030968542096271217,-0.5202058226778963
2012-12-10,80.328,-0.0009954211453035322,0.0009470168967753434,0.0030979085273298125,-0.5302484055851663
2012-12-11,80.061,-0.0033294084586888294,-0.0036835621041103606,0.003078014473459567,-0.5351270161770496
2012-12-12,79.815,-0.003077387402004098,-0.0005259401179609213,0.0031210501081352835,-0.5357327769191874
2012-12-13,79.928,0.0014147727142752205,0.0023953747946374726,0.0031432039093575296,-0.5368437255140707
2012-12-14,79.58,-0.004363424431934878,0.004012010799626431,0.003242306848093416,-0.4840328014002149
2012-12-17,79.568,-0.00015080302639985095,0.009144292110035979,0.0032361455483152692,-0.4714615538079964
2012-12-18,79.359,-0.002630139881607902,0.0044171623845081776,0.003175971903489138,-0.47945891384400036
2012-12-19,79.269,-0.001134730434186768,0.00025236911506776316,0.0030673183111813098,-0.4707018445299534
2012-12-20,79.261,-0.00010092726937241804,0.002605780785528866,0.0030406862138261334,-0.4692164647911643
2012-12-21,79.617,0.004481433499953276,0.0025940990542872022,0.003267029385789036,-0.49056858314626045
2012-12-24,79.642,0.0003139540020387902,0.003958249294070182,0.0026430820179722887,-0.49092113527100045
2012-12-26,79.621,-0.00026371473753104835,0.001295304207852288,0.002631955953120112,-0.48826840377230685
2012-12-27,79.62,-1.2559579505356809e-05,0.0008547868061141717,0.0025828209425936095,-0.49240295731200084
2012-12-28,79.678,0.0007281949875447258,-0.0025912248857733466,0.002594254026737899,-0.48356506179889336
2012-12-31,79.769,0.0011414452436271437,0.0027781968119877654,0.0025982136556390984,-0.43651679077535144
2013-01-02,79.845,0.0009522974894872439,-0.0011259148057797264,0.0026097807321246295,-0.3850920637833569
2013-01-03,80.382,0.006703015230073467,0.006990378833433564,0.002902853837220657,-0.3779242638726955
2013-01-04,80.499,0.0014544914642072764,0.009467796950240803,0.0028121867058358467,-0.3725639105855188
2013-01-07,80.256,-0.003023236416710165,0.003639092102794894,0.002901288523484647,-0.37102602402825385
2013-01-08,80.345,0.0011083369233157365,0.012501102667826114,0.002594820753780178,-0.35933815541460584
2013-01-09,80.557,0.002635145898462593,0.015377440538462572,0.002626899608428014,-0.3529506958137077
2013-01-10,79.738,-0.010218748268440075,0.002489313552929362,0.003457016615917741,-0.3623862748978757
2013-01-11,79.563,-0.0021970994582247907,-0.004852972445622883,0.003416836968853024,-0.3405049077646995
2013-01-14,79.488,-0.0009430937945553831,-0.005368069371973427,0.0033612944772178958,-0.3426420636906127
2013-01-15,79.779,0.003654245057952577,5.014102162315126e-05,0.0034493095379684144,-0.33827875103707866
2013-01-16,79.804,0.0003133165839033023,0.001719658076744457,0.003307589665213085,-0.342147969240724
2013-01-17,79.649,-0.0019441471633802104,-0.0011662611923453081,0.0033383145552183854,-0.3530706347721848
2013-01-18,80.036,0.004847052104811868,0.00794660285876203,0.003435668014493874,-0.32043158802355337
2013-01-22,79.874,-0.0020261403967333116,0.010858560291586494,0.003461049352578922,-0.31949281962234316
2013-01-23,79.92,0.0005757412827850204,0.006967631383320461,0.0034596730407890847,-0.3167133975154718
2013-01-24,79.949,0.0003627970440559415,0.004119516208035634,0.003330729411105282,-0.29549272730409915
2013-01-25,79.748,-0.0025172684037734995,0.0012052428062070408,0.0033827029702902444,-0.3009493528433637
2013-01-28,79.78,0.0004011834966801224,-0.002450735220566158,0.0033826004316649767,-0.27199109034531566
2013-01-29,79.564,-0.0027111172344463953,-0.004379708186300402,0.003437700237988647,-0.2799082049470194
2013-01-30,79.281,-0.0035632257789361263,-0.009532257258507704,0.003516798550883864,-0.26770958304333214
2013-01-31,79.207,-0.000933824710735462,-0.010753359644302352,0.0035052407322529963,-0.2649056135037375
2013-02-01,79.125,-0.0010357982888023812,-0.009935059247488054,0.0034955209908273184,-0.2688850672512246
2013-02-04,79.554,0.005407155896296421,-0.006158881657026383,0.003372553605163937,-0.3171606163320325
2013-02-05,79.488,-0.0008299694896778629,-0.013710868189545034,0.0033433097436896386,-0.2867273041940656
2013-02-06,79.721,0.002926972298623815,-0.012730807811861311,0.003379776886890722,-0.28809095693555525
2013-02-07,80.192,0.005890720104020314,-0.005222482726111255,0.003632404688157537,-0.2851137199403663
2013-02-08,80.246,0.0006731572574968279,-0.00635223318763245,0.0035836918916379154,-0.2744680019038028
2013-02-11,80.31,0.0007972296692709396,-0.005978240689168635,0.002750901920864102,-0.2785280841254452
2013-02-12,80.106,-0.002543388564358039,-0.011354380075531356,0.002767858678707585,-0.2798100014215258
2013-02-13,80.091,-0.00018726942506838267,-0.01164928734497439,0.0027554461768342017,-0.2795686847850499
2013-02-14,80.458,0.004571820929918673,-0.007720388732672334,0.0028168882691271047,-0.2758380148846771
2013-02-15,80.58,0.0015151706223381963,-0.005872483221476488,0.0028271532862782166,-0.29301435741825665
2013-02-19,80.468,-0.0013908898968758108,-0.007523619230864087,0.0028061211673012167,-0.29606286201896354
2013-02-20,81.069,0.007441054038094184,-0.0023136468242735964,0.0030538004529421345,-0.35606604939252534
2013-02-21,81.461,0.004823734204160966,0.00725820411998912,0.0031231133161058076,-0.3365185586121877
2013-02-22,81.482,0.0002577588496132443,0.006484924095507605,0.003125721438188016,-0.3321665579303011
2013-02-25,81.67,0.0023046004119904955,0.009118766371768894,0.0031370617053054052,-0.3394207106432744
2013-02-26,81.87,0.0024458860181725693,0.020924780526736075,0.00304326115823336,-0.2772859252752813
2013-02-27,81.602,-0.003278851914734249,0.016834681187773315,0.003196699333305019,-0.2980034205091304
2013-02-28,81.949,0.004243331079225956,0.019240814905101766,0.00314463338103478,-0.295040835995691
2013-03-01,82.313,0.004431951343743397,0.024609141605258067,0.0029932129549097367,-0.2845913787234592
2013-03-04,82.195,-0.0014345809351184145,0.024824198294349342,0.0030178668046143865,-0.28465443829279524
2013-03-05,82.087,-0.001314812524300606,0.024128853567552122,0.0030313902134968315,-0.2919778251812796
2013-03-06,82.459,0.004521539676123829,0.03226008362334443,0.0029837551244809887,-0.3108441056613958
2013-03-07,82.081,-0.004594635529184975,0.030598664055044855,0.003245473081559784,-0.317040947069075
2013-03-08,82.696,0.007464668682071644,0.03662847544312675,0.003485418999238516,-0.29159995480127016
2013-03-11,82.573,-0.0014884826883409074,0.028844476563083976,0.0034178469940488294,-0.30667851392166817
2013-03-12,82.584,0.00013320658544635757,0.027061983882200824,0.003425557562547494,-0.30710142093227066
2013-03-13,82.889,0.003686406185927755,0.03188178468280034,0.0034593575529987125,-0.30665328449469254
2013-03-14,82.606,-0.0034200462352035835,0.03178826145064373,0.0035154899803645488,-0.30468827162869094
2013-03-15,82.261,-0.004185197808917735,0.030645868571070656,0.003712103774410297,-0.2948633733670793
2013-03-18,82.694,0.00524992870200241,0.03460614553097785,0.0037450373401476246,-0.3082964076838629
2013-03-19,82.989,0.003561020886125663,0.042837396330736466,0.0037772405895638997,-0.33949052832351173
2013-03-20,82.779,-0.0025336628582154027,0.04035541926402564,0.003827398901948311,-0.34742700778278335
2013-03-21,82.74,-0.00047124500174277977,0.042603863455940694,0.0035790219527761895,-0.3199261968508443
2013-03-22,82.376,-0.00440902867881564,0.03919565025419769,0.0036485613864244396,-0.34854663777206696
2013-03-25,82.828,0.00547203612332869,0.04500321721906109,0.0038031248226548155,-0.3556541800969236
2013-03-26,82.881,0.000639675597670921,0.04099626964090586,0.0037870773250503463,-0.3355150769752251
2013-03-27,83.221,0.004093875749375676,0.04493860023605656,0.0038417251460611053,-0.3391632993397099
2013-03-28,82.996,-0.002707305960620406,0.04238831464060988,0.0038134578329135946,-0.34867559618234817
2013-04-01,82.733,-0.0031738587787877304,0.03909821652851031,0.0038227112532590794,-0.32925263517903525
2013-04-02,82.924,0.002305970585449255,0.0407389743718467,0.003739320498681097,-0.33250240752886046
2013-04-03,82.718,-0.0024872931527481668,0.03696924870563745,0.003771389972601623,-0.314887706099974
2013-04-04,82.677,-0.0004957828330943328,0.03546872064625228,0.0037580448284668185,-0.364070213932332
2013-04-05,82.496,-0.0021916423683014364,0.026299420268219187,0.0036691269392156232,-0.34331039005068303
2013-04-08,82.752,0.0030983758326700727,0.027987925315842377,0.0035678580155913114,-0.33273543903028097
2013-04-09,82.309,-0.005367725430720453,0.025580641945773586,0.003389632047343212,-0.35151384029844907
2013-04-10,82.532,0.002705639204311707,0.027220113261559487,0.00343462548865056,-0.3210160210538863
2013-04-11,82.247,-0.0034591821068344435,0.020978934170835517,0.0035149451243185674,-0.3273737612096398
2013-04-12,82.311,0.0007778412866815688,0.032268178283879845,0.0034101077388236974,-0.30191862827092175
2013-04-15,82.417,0.001286970213085638,0.03587094503726607,0.0033512547083782104,-0.2853786644670823
2013-04-16,81.749,-0.008138149029272202,0.028444545088566864,0.0036859552510098933,-0.34273493492540735
2013-04-17,82.684,0.011372535650345652,0.03641309116434144,0.004332168732550392,-0.41045663356241374
2013-04-18,82.559,-0.0015129236801934168,0.03452207909377969,0.004264254910308781,-0.3965710002482426
2013-04-19,82.714,0.0018756850234865426,0.03848133686549726,0.004254596610202903,-0.3814174875049045
2013-04-22,82.676,-0.00045951993069307266,0.03298515667949431,0.004254537599210643,-0.3942023369055045
2013-04-23,83.048,0.0044893995413549425,0.03973758669905103,0.004240413793810601,-0.35964515298790933
2013-04-24,83.048,0.0,0.039139139139139134,0.004077298457736187,-0.3592080661462671
2013-04-25,82.744,-0.0036672498154418248,0.03495978686412582,0.004157712847485606,-0.3628555331249891
2013-04-26,82.502,-0.002928968604467692,0.03453378141144592,0.004087147419176685,-0.34915549366216214
2013-04-29,82.147,-0.004312210218179842,0.02966908999749318,0.00414675890433359,-0.36057036798032593
2013-04-30,81.746,-0.0048934463361959045,0.02742446332512194,0.004218767100221187,-0.3547511861669444
2013-05-01,81.484,-0.0032101969613480756,0.027787237799724807,0.004202343106524956,-0.3407347804019015
2013-05-02,82.224,0.00904054829456285,0.03809006779703816,0.004699165609309766,-0.2887249740018708
2013-05-03,82.125,-0.0012047534450992637,0.03791469194312791,0.004703298802474183,-0.28956958473683375
2013-05-06,82.315,0.002310874295210475,0.03470598587123197,0.004716272180763851,-0.26417805485693296
2013-05-07,82.253,-0.0007534879555362551,0.03478512479871165,0.004660042933887018,-0.2627107909279247
2013-05-08,81.896,-0.0043497135269792335,0.027282648235722018,0.004609580188839006,-0.2670936323682238
2013-05-09,82.793,0.01089336713714535,0.032434656823623564,0.005181890476543956,-0.27477597084260436
2013-05-10,83.143,0.004218500133091724,0.03610148792463175,0.005185334415143599,-0.2675390829676257
2013-05-13,83.277,0.001610383715405866,0.03694434067986552,0.0051906167261148465,-0.2678961564475581
2013-05-14,83.595,0.0038113090864968584,0.04355478990337813,0.005237419814618791,-0.2492619658672295
2013-05-15,83.83,0.002807228960156726,0.04668439649898248,0.004846460581100815,-0.2445127667063317
2013-05-16,83.588,-0.0028909695319144623,0.03890228442168575,0.0043199889079014895,-0.23017316975014723
2013-05-17,84.252,0.007912338705260506,0.04556962025316458,0.004580235428274157,-0.1886175760890027
2013-05-20,83.736,-0.006143315270529258,0.040612417358453,0.004828218483695282,-0.172598017396239
2013-05-21,83.864,0.0015274465976889372,0.0344768037104195,0.004826199230810608,-0.13091960337388076
2013-05-22,84.352,0.005802080289715769,0.0354893752838783,0.0048861422549660565,-0.13912415413644652
2013-05-23,83.8,-0.0065655119519500114,0.028448000785449512,0.0051394689819008535,-0.12005872201074351
2013-05-24,83.7,-0.0011940299926076895,0.024856128321292914,0.005068753681632895,-0.10562095460519735
2013-05-28,84.1,0.0047675894834727055,0.02723830462929011,0.005083085375547262,-0.09876208152405756
2013-05-29,83.66,-0.005245600964849961,0.025219970098772082,0.005134881579821873,-0.05023439909804164
2013-05-30,83.042,-0.007414462108087404,0.013337563606633518,0.0053030551741495655,-0.054099504561980434
2013-05-31,83.375,0.0040020003298228135,0.012901971742009133,0.0052672444527884325,-0.08475983939467682
2013-06-03,82.656,-0.008661087322357723,0.005608613662631656,0.005347503179919295,-0.1002959936061841
2013-06-04,82.769,0.00136617823878706,0.008308258311303884,0.005341970643553047,-0.09886398101765324
2013-06-05,82.594,-0.0021165564888226108,0.001637177263852152,0.005348985323600663,-0.08112757464367114
2013-06-06,81.537,-0.012880133707766398,-0.006627599566282005,0.006059984403005658,-0.1192307680609543
2013-06-07,81.669,0.0016175879414051144,-0.012418980361807108,0.006005988260821582,-0.12229947312564843
2013-06-10,81.646,-0.00028166427030037615,-0.01122642994683487,0.005449545655401556,-0.1209933743283613
2013-06-11,81.113,-0.006549584420436137,-0.017812167005715418,0.005473681976676418,-0.08608367554026031
2013-06-12,80.947,-0.0020486246829149123,-0.023428923017529413,0.005438639312323558,-0.07982048113746273
2013-06-13,80.752,-0.002411889925475243,-0.02244389027431426,0.005311326502810032,-0.08402358453285423
2013-06-14,80.67,-0.0010159706490235336,-0.019340878423554253,0.005215652862894958,-0.08594652195843032
2013-06-17,80.787,0.0014493025446982385,-0.02306092340435817,0.0052573254269012975,-0.06616979754343305
2013-06-18,80.612,-0.0021685396883384792,-0.028642350190989263,0.004781862751713745,-0.06554872927969932
2013-06-19,81.428,0.010071672399557108,-0.016320564394351256,0.005369847338649055,-0.11989806614516449
2013-06-20,81.915,0.005962930067426942,-0.009970993473531364,0.0055713488765864435,-0.17204244595561827
2013-06-21,82.318,0.004907671525969862,-0.0007040885694863386,0.00551896088580528,-0.15704081860868277
2013-06-24,82.425,0.0012989931595981722,-0.00486550441879563,0.0053995227012677595,-0.15496921685914103
2013-06-25,82.581,0.0018908408964356906,-0.003619647446338692,0.005429797242904494,-0.1495504046396873
2013-06-26,82.977,0.0047838311069961,-0.002931952271662208,0.005430607236775726,-0.12996943145456094
2013-06-27,82.902,-0.0009042736586391144,-0.0011325847028771374,0.0053281890999559425,-0.1282491889353116
2013-06-28,83.136,0.0028186337455467386,0.004871091342027789,0.005121749495908997,-0.13917252261326726
2013-07-01,83.054,-0.00098682239189381,0.0015677005450773773,0.005044583869371684,-0.14520692954487108
2013-07-02,83.544,0.005882440521007093,0.00998573466476449,0.004815683332379248,-0.15875246004393312
2013-07-03,83.231,-0.0037535645929479187,0.006700775306312412,0.004898985559471723,-0.15771156634798358
2013-07-05,84.449,0.014527927273171934,0.023673875096974495,0.0057643998798090745,-0.10430963389346497
2013-07-08,84.193,-0.0030360194570526974,0.017413476411446194,0.004911454616499825,-0.11484005703412012
2013-07-09,84.58,0.004586049643923675,0.02759115042097471,0.004956718303835391,-0.10004652922579958
2013-07-10,84.041,-0.006393057042667862,0.01828381718606109,0.0052477582564287245,-0.1082289788539518
2013-07-11,82.746,-0.015529100281419106,0.006067090592969837,0.006204518086383146,-0.16117042906889903
